case,station,model,mode,time,label,requested_rank,stochastic_rank,minimum_fix_count,bootstrap_eligible_rank,bootstrap_best_1d,bootstrap_full,effective_sucthr,actual_ar_mode,ratio_test_executed,local_nis_test_executed,local_nis_alpha,whole_nis_alpha,search_exit_reason
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:13:30,USER_WL_SD,1,1,1,0,0.984004,0.984004,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:14:00,USER_WL_SD,1,1,1,0,0.986055,0.986055,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:14:30,USER_WL_SD,1,1,1,0,0.987818,0.987818,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:15:00,USER_WL_SD,1,1,1,0,0.989336,0.989336,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:15:30,USER_WL_SD,1,1,1,0,0.990645,0.990645,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:16:00,USER_WL_SD,1,1,1,0,0.991778,0.991778,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:16:30,USER_WL_SD,1,1,1,0,0.992759,0.992759,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:17:00,USER_WL_SD,3,3,1,1,0.999939,0.926547,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:17:00,USER_L1_SD_CONDITIONAL,3,3,1,0,0.815848,0.169088,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:17:30,USER_L1_SD_CONDITIONAL,3,3,1,0,0.836031,0.180006,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:18:00,USER_L1_SD_CONDITIONAL,3,3,1,0,0.854681,0.190772,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:18:30,USER_L1_SD_CONDITIONAL,3,3,1,0,0.871788,0.201356,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:19:00,USER_L1_SD_CONDITIONAL,3,3,1,0,0.887398,0.211718,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:19:30,USER_WL_SD,3,2,1,0,0.998186,0.951688,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:19:30,USER_L1_SD_CONDITIONAL,3,3,1,0,0.901564,0.221834,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:20:00,USER_WL_SD,3,2,1,0,0.998386,0.955556,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:20:00,USER_L1_SD_CONDITIONAL,3,3,1,0,0.91432,0.231652,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:20:30,USER_L1_SD_CONDITIONAL,4,4,1,0,0.925801,0.0759529,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:21:00,USER_L1_SD_CONDITIONAL,3,3,1,0,0.936045,0.250505,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:21:30,USER_L1_SD_CONDITIONAL,3,3,1,0,0.945142,0.259514,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:22:00,USER_L1_SD_CONDITIONAL,4,4,1,0,0.953172,0.0900454,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:22:30,USER_L1_SD_CONDITIONAL,4,4,1,0,0.96022,0.0947202,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:23:00,USER_L1_SD_CONDITIONAL,4,4,1,0,0.966372,0.0993688,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:23:30,USER_L1_SD_CONDITIONAL,3,3,1,0,0.971712,0.292708,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:24:00,USER_L1_SD_CONDITIONAL,4,4,1,0,0.976321,0.10855,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:24:30,USER_L1_SD_CONDITIONAL,4,4,1,0,0.980275,0.113084,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:25:00,USER_WL_SD,4,3,1,1,0.999435,0.934673,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:25:00,USER_L1_SD_CONDITIONAL,4,4,1,1,0.999795,0.184377,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:25:30,USER_WL_SD,1,0,1,0,0,0,0.999,LAMBDA_ALT,0,0,0,1e-06,NO_STOCHASTIC_DIRECTION
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:26:00,USER_WL_SD,3,1,1,0,0.984385,0.984385,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:26:30,USER_WL_SD,3,1,1,0,0.985659,0.985659,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:28:30,USER_WL_SD,3,1,1,0,0.989848,0.989848,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:29:00,USER_WL_SD,3,1,1,0,0.990694,0.990694,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:29:30,USER_WL_SD,3,1,1,0,0.991472,0.991472,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:30:00,USER_WL_SD,3,1,1,0,0.992186,0.992186,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:10:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:10:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:17:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:17:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:17:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:17:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:18:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:18:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:18:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:18:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,USER_WL_SD,6,6,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,USER_L1_SD_CONDITIONAL,6,6,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,USER_WL_SD,6,6,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,USER_L1_SD_CONDITIONAL,6,6,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:21:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:21:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:22:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:22:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:23:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:23:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:24:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:24:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:25:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:26:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:26:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:27:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:27:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:28:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
